	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast
Apopt1	47.3016878537836	-0.0177368990183085	1.77519139262704	-0.0099915418089428	0.992028035693654	0.99998183208365	BMDM_DMHCA-BMDM_veh
Trim56	78.0404113884849	-0.33155235931231	1.76353023742001	-0.188004918927481	0.850872795194462	0.99998183208365	BMDM_DMHCA-BMDM_veh
Abcb4	131.360347323545	-0.14419425710259	1.76046048453816	-0.0819071250783673	0.934720568486833	0.99998183208365	BMDM_DMHCA-BMDM_veh
Degs1	547.891536623006	-0.553529255114945	0.573105066124349	-0.965842544122342	0.334122976226667	0.99998183208365	BMDM_DMHCA-BMDM_veh
Patl1	185.507652815492	-0.708297575059058	1.60232658811288	-0.442043201625486	0.658457944179708	0.99998183208365	BMDM_DMHCA-BMDM_veh
Gngt2	163.270026685508	1.2563310710809	1.7896683855873	0.701990984027255	NA	NA	BMDM_DMHCA-BMDM_veh
Megf8	172.64447103446	-0.664174308819766	1.62109382227757	-0.409707507173538	0.68202052241774	0.99998183208365	BMDM_DMHCA-BMDM_veh
Egln2	300.205277453159	1.46272493729439	0.71802664502035	2.03714576254052	0.0416354371430505	0.253955393782163	BMDM_DMHCA-BMDM_veh
Polr2m	136.032244875413	-1.72518537594625	1.71743947988002	-1.00451014207893	0.315132785172033	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cep128	31.047213635833	-5.68465740195091	1.35186328810245	-4.20505346360149	2.61020448256647e-05	0.000435107774490944	BMDM_DMHCA-BMDM_veh
Fxr2	227.22838588201	0.287644173045733	1.46324115363051	0.196580155179511	0.844156101452794	0.99998183208365	BMDM_DMHCA-BMDM_veh
Il6ra	510.27469370671	0.187059635117086	0.689588576983665	0.271262664957858	0.786189019301765	0.99998183208365	BMDM_DMHCA-BMDM_veh
Haus6	82.1811624554167	-0.410548639220131	1.58059446468567	-0.259743184221372	0.795061879357722	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dpp8	302.815148394749	-1.49515968776752	1.29531993239891	-1.1542782986428	0.248386090649682	0.977975929272462	BMDM_DMHCA-BMDM_veh
Ahsa1	438.437515811391	0.788568262454356	0.539773681494377	1.46092388252644	0.144036331659874	0.706271059031483	BMDM_DMHCA-BMDM_veh
Chfr	163.503701286535	-0.184599750416557	1.48999065624147	-0.123893226875807	0.901399815800584	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dtx3	133.401719014721	-0.172067841654864	1.37921502445591	-0.124757806871153	0.900715291576119	0.99998183208365	BMDM_DMHCA-BMDM_veh
Caskin2	44.8204390362816	-1.63895600842722	1.65944282227207	-0.987654402086118	0.323321933142148	0.99998183208365	BMDM_DMHCA-BMDM_veh
Paxbp1	52.3955999544113	-1.99269124896275	1.69035892455089	-1.17885688064279	0.238455170144985	0.960745925421845	BMDM_DMHCA-BMDM_veh
Ctsz	2886.44638848091	0.681494334576221	0.191631036202793	3.55628372146897	0.000376137860116768	0.00333411924183062	BMDM_DMHCA-BMDM_veh
Mknk1	146.218816724539	-2.0129614645956	1.83571138096709	-1.09655661857646	0.272835260140072	0.99998183208365	BMDM_DMHCA-BMDM_veh
Prcc	153.055986215286	0.0774056225481415	1.65238851589163	0.0468446868298242	0.962637013165763	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rpl21	170.07971373452	0.0801463470526825	1.41693291305931	0.0565632616152856	0.954893100651573	0.99998183208365	BMDM_DMHCA-BMDM_veh
Supt4b	10.7087926348079	-4.55371594732641	1.09614453819147	-4.15430245617022	3.26281357496475e-05	0.000520363628198156	BMDM_DMHCA-BMDM_veh
Klc4	398.528956319159	1.13708731343496	0.836191337618851	1.35984105823548	0.17388022638522	0.801522381577949	BMDM_DMHCA-BMDM_veh
Crnkl1	121.963373946972	0.0928786441424821	1.60125522891011	0.0580036476793895	0.953745722992787	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rprd2	326.184729818616	0.0796448535067643	0.831617417010651	0.0957710262888159	0.923702429229806	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ccni	652.433545918715	-0.335174435929378	0.494332777890105	-0.678034010530232	0.497750129215032	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nabp1	69.965924196957	-0.308233507299631	1.8843252779501	-0.163577653447895	0.87006363768663	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pygl	261.137349309159	0.15261617058141	1.35693336385352	0.112471381901909	0.910449659678853	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zc3hc1	22.1941484095329	-5.42979477674856	1.19472620759683	-4.54480260181996	5.4986760607419e-06	0.000237423590996065	BMDM_DMHCA-BMDM_veh
Pld1	116.76660005851	0.740255481424461	1.61841255485697	0.457396032428753	0.647386415606472	0.99998183208365	BMDM_DMHCA-BMDM_veh
Eif4e2	155.426123220494	-0.581214758107839	1.55647857425353	-0.373416484956488	0.708838492164447	0.99998183208365	BMDM_DMHCA-BMDM_veh
Snrpd2	65.6541886200224	0.688961769630025	1.89411220398006	0.363738625506093	0.716053197230793	0.99998183208365	BMDM_DMHCA-BMDM_veh
Gtf2h3	92.1018241370047	2.07120777196268	1.62652099730099	1.27339750018573	0.202877024001035	0.884680129989324	BMDM_DMHCA-BMDM_veh
Phip	333.960164621081	-0.676525369128499	0.698606039038309	-0.96839324501087	0.332848011773344	0.99998183208365	BMDM_DMHCA-BMDM_veh
Osbpl8	2647.82099632891	-0.394978586183932	0.255767006149828	-1.54429061093421	0.122517946108231	0.630024976718097	BMDM_DMHCA-BMDM_veh
Dis3l	137.809180300955	0.649133560809405	1.94580686656178	0.33360636760236	0.738676612636056	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cox6a1	498.057760390836	0.793369176317262	1.82006136448478	0.435902432631356	0.662907520085132	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mkln1	251.251286545427	0.945769835270633	0.760017592374841	1.24440518845803	0.213350474309498	0.911790168697084	BMDM_DMHCA-BMDM_veh
Apbb1ip	828.460133621593	-0.0300732193747995	0.607495090010161	-0.049503641871898	0.96051793496602	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dnaja2	197.778797615059	-1.55887895689443	1.43305227657405	-1.08780327303983	0.276681964304089	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zc3h11a	319.228609314337	-0.954534094022966	1.62573748515852	-0.587139130847989	0.557110268712166	0.99998183208365	BMDM_DMHCA-BMDM_veh
Urm1	45.6164517186967	-5.78964774645913	1.58731630918772	-3.64744425099613	0.000264861754741134	0.00246487354586238	BMDM_DMHCA-BMDM_veh
Svbp	12.9514739366992	-3.85374071336177	1.04742167977917	-3.67926384164043	0.000233908178663154	0.00222587355781236	BMDM_DMHCA-BMDM_veh
Nbn	26.9936273443011	-4.72816890855128	1.18821219543471	-3.97922940592396	6.91390025880612e-05	0.000891693052671104	BMDM_DMHCA-BMDM_veh
Phf8	121.037068257183	-1.44818768340799	1.73976376100514	-0.832404787286357	0.405180500772437	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rbm4b	71.4438158749525	1.89040972044414	1.67564785162303	1.12816646923343	0.259249621849661	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rnf214	45.6185335462471	-5.79229293402374	1.58600234900012	-3.65213389354401	0.000260070216745795	0.00242873489957482	BMDM_DMHCA-BMDM_veh
Nudt4	259.356203893384	-0.155718702951512	1.48194006899718	-0.105077598081875	0.916314235023675	0.99998183208365	BMDM_DMHCA-BMDM_veh
Itpr3	304.353353237338	0.491948977476261	1.00942530140796	0.487355504949287	0.626006419724962	0.99998183208365	BMDM_DMHCA-BMDM_veh
Atxn1l	207.108883554599	-0.883228600555493	1.46355954380131	-0.603479786180397	0.546189558745271	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dmtf1	30.3294684044757	-4.82814716229631	1.23736523990702	-3.9019579721337	9.54177273777433e-05	0.00112070425918632	BMDM_DMHCA-BMDM_veh
Atp11a	136.635924061437	-1.90873182909226	1.84862373761269	-1.03251504903707	0.30183090146309	0.99998183208365	BMDM_DMHCA-BMDM_veh
Tusc1	28.0999176209266	-5.62044691181022	1.30037213068318	-4.3221834574826	1.54492642090132e-05	0.000316158156848735	BMDM_DMHCA-BMDM_veh
Hipk3	330.070389320958	-2.79776201481133	1.3820530337431	-2.02435213881336	0.0429339325333351	0.260921217259405	BMDM_DMHCA-BMDM_veh
Plin2	1062.11526668897	-0.324302640229698	0.555005380681509	-0.584323416525216	0.559002740602694	0.99998183208365	BMDM_DMHCA-BMDM_veh
Parl	25.8718220919182	-4.08227225490456	1.05727087824117	-3.86114130155145	0.000112858607717988	0.00126799965141975	BMDM_DMHCA-BMDM_veh
Zbtb1	52.118555939154	-5.79844832708964	1.65565137951647	-3.50221574349973	0.000461405836094047	0.00398879525252283	BMDM_DMHCA-BMDM_veh
Fam98c	68.2076334135368	0.556656356542687	1.92275588702019	0.289509635778763	0.7721914071813	0.99998183208365	BMDM_DMHCA-BMDM_veh
Procr	11.1518159911105	-4.6021606678934	1.10059059972422	-4.18153732100436	2.89544711955722e-05	0.000471141517101176	BMDM_DMHCA-BMDM_veh
Vti1b	75.4718761797043	-1.23969765272908	1.86336891956734	-0.665299093330873	0.505859210391306	0.99998183208365	BMDM_DMHCA-BMDM_veh
Sel1l	599.311105538691	-0.936210037347285	1.50426018603602	-0.622372410064483	0.533697017863912	0.99998183208365	BMDM_DMHCA-BMDM_veh
Spcs1	282.788748262465	0.402177585126422	0.832689346248526	0.482986346514859	0.629105430755628	0.99998183208365	BMDM_DMHCA-BMDM_veh
Smg7	103.990042961907	-6.16479044878086	1.78729907685621	-3.44922152571381	0.000562205276808746	0.00466392009365021	BMDM_DMHCA-BMDM_veh
Pmm1	21.5663748024882	-1.02547096962792	1.78714400649794	-0.573804330204717	0.56610021817918	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ckb	718.868766670012	0.111914665172296	0.510271347252685	0.219323827949281	0.826397801710245	0.99998183208365	BMDM_DMHCA-BMDM_veh
Il16	154.507294643675	0.42027785092976	1.59260007779176	0.263894154465006	0.791861480095762	0.99998183208365	BMDM_DMHCA-BMDM_veh
Atxn2l	1011.54436174546	0.483132837604074	0.464218483149471	1.0407445096246	0.297994139859157	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zdhhc14	99.1785703010245	-2.24495809074424	1.84042049542891	-1.21980715620158	0.222537987940653	0.928945795520702	BMDM_DMHCA-BMDM_veh
Glyr1	571.96605760628	0.275328504226751	0.563392088899742	0.488697852972065	0.625055624050784	0.99998183208365	BMDM_DMHCA-BMDM_veh
Foxj2	130.652162972784	-2.69914598230955	1.80485549196129	-1.49549146418168	0.134786225952555	0.67620706978824	BMDM_DMHCA-BMDM_veh
Gng12	317.6731224153	-0.67895826118257	0.639804919247251	-1.06119575007548	0.288600950406001	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mrps28	5.61475961249894	-3.69978129574146	1.09117247095508	-3.39064757792425	0.000697277020275335	0.00560476578822519	BMDM_DMHCA-BMDM_veh
B4galt7	112.795456726547	-0.513906843088042	1.67336708755142	-0.307109448315985	0.758760066286542	0.99998183208365	BMDM_DMHCA-BMDM_veh
Arl1	30.8925911002555	-5.68199043924515	1.34896425667546	-4.21211341303328	2.529924570401e-05	0.000429394392993555	BMDM_DMHCA-BMDM_veh
Mtif2	73.7646375909434	-0.287075252897613	1.89433857990535	-0.151543792615973	0.879546768200062	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cenpc1	45.8214401394035	-3.59039400845229	1.49062432863922	-2.40865115339284	0.016011594426372	0.105110483214694	BMDM_DMHCA-BMDM_veh
Gdap2	30.6718279847383	-5.6781759810557	1.34476527913778	-4.2224290507384	2.4168348849257e-05	0.000419542396339471	BMDM_DMHCA-BMDM_veh
Emc7	267.739085147618	1.03936231637029	0.931665841203077	1.11559560349249	0.264595274886202	0.99998183208365	BMDM_DMHCA-BMDM_veh
Xrcc4	11.0042936095074	-4.58705700893896	1.09782946538108	-4.17829649648428	2.93700621569528e-05	0.00047661566430608	BMDM_DMHCA-BMDM_veh
Uqcrq	111.941794048192	0.179285930128695	1.70040337253621	0.105437293894145	0.916028824726154	0.99998183208365	BMDM_DMHCA-BMDM_veh
Papss1	92.4235679390209	-1.42685943850972	1.87894302134027	-0.759394735393265	0.447616461856922	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rab13	120.853108677859	1.50002247014189	1.96041097571843	0.76515714751708	0.444177973578617	0.99998183208365	BMDM_DMHCA-BMDM_veh
Spata13	83.6925461215845	-0.849738060282346	1.89460037285222	-0.44850516893075	0.65378865658721	0.99998183208365	BMDM_DMHCA-BMDM_veh
Fmr1	53.9218868641778	-5.80261241555778	1.67062271663149	-3.47332306557981	0.000514056176663148	0.004319386590926	BMDM_DMHCA-BMDM_veh
Msh6	75.2464707578868	-0.710411503067705	1.73980315777798	-0.408328666315918	0.683032396230063	0.99998183208365	BMDM_DMHCA-BMDM_veh
Slc35a4	254.241463582989	-0.117685360163277	1.42225933801789	-0.0827453594555314	0.934054016883535	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mfng	48.5941696640638	0.0551541936892693	1.78863661814469	0.0308358853496354	0.975400421648267	0.99998183208365	BMDM_DMHCA-BMDM_veh
Msra	34.947580490439	-5.73660603559111	1.42450263072208	-4.02709402697504	5.64704541996944e-05	0.000770418339438687	BMDM_DMHCA-BMDM_veh
Lyl1	304.367036573329	0.276161473738428	0.807464887099574	0.342010504915457	0.732342986684232	0.99998183208365	BMDM_DMHCA-BMDM_veh
Uba1	796.062369243705	-0.351446223999044	0.526397410411226	-0.667644287468077	0.504360680658752	0.99998183208365	BMDM_DMHCA-BMDM_veh
L1cam	255.561728619615	-0.0284192745061157	0.757142127863059	-0.0375349270107656	0.970058492031384	0.99998183208365	BMDM_DMHCA-BMDM_veh
Gls	250.335829164917	-0.585717519868999	1.41055729419026	-0.415238375840122	0.677967408267507	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zfp943	29.7234691699964	-1.93534481243672	1.32930329374194	-1.45590913792803	0.145417739236155	0.710006758461618	BMDM_DMHCA-BMDM_veh
Haus3	126.57430079744	0.977787940692539	1.92970296658853	0.506703859413735	0.612362622190655	0.99998183208365	BMDM_DMHCA-BMDM_veh
Hnmt	205.958538758066	2.07578685976044	1.07561470798386	1.92986098493512	0.0536240647055968	0.317002392828517	BMDM_DMHCA-BMDM_veh
Fam49a	308.904697168152	-0.29953893911645	2.04979390807144	-0.146131246627751	0.883817779937738	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dhx40	122.179961594298	-0.254056220424803	1.79763207440833	-0.141328264021113	0.887610622240789	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cdk11b	192.069446499965	0.152832920532136	1.74607336155683	0.0875294955510156	NA	NA	BMDM_DMHCA-BMDM_veh
Cdpf1	7.5631037559139	-4.09690902104363	1.09177052018243	-3.75253676968586	0.000175054146152271	0.00176417633220291	BMDM_DMHCA-BMDM_veh
Pigf	19.7623325526459	-5.31031374525649	1.16089215876397	-4.57433854227298	4.77726843227702e-06	0.000237423590996065	BMDM_DMHCA-BMDM_veh
Bub1b	294.925378768948	0.191587207760118	1.40234966229201	0.136618714227796	0.891332183389492	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pqlc3	456.75326381082	0.493350545787936	0.693448878394423	0.711444723842102	0.476808692850346	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nxf1	293.340329023791	-0.0453584288299166	1.49274631029526	-0.0303858924434017	0.975759295860874	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pds5b	78.0632668136814	-0.997900392642134	1.87895651599614	-0.531092861461508	0.595354430754834	0.99998183208365	BMDM_DMHCA-BMDM_veh
Abcd3	191.306322371419	0.0860890395121294	1.72264169632061	0.0499750120387816	0.960142300937839	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pwwp2a	51.8704098176076	-0.507586266904967	1.79363219321908	-0.282993508269936	0.777181813340285	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ccnd3	340.462525722636	1.04324639194433	1.41392429244871	0.737837518964733	0.460613190883301	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mia2	357.446679915733	-0.338047563005845	1.29817088983786	-0.260402975950314	0.794552947643935	0.99998183208365	BMDM_DMHCA-BMDM_veh
Hmmr	223.840529269653	-0.00819767032668003	1.04849362960978	-0.00781852182519313	0.993761785703705	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nsfl1c	48.3542428224033	-0.50184077213921	1.76613947908529	-0.284145605758794	0.776298798318137	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rangap1	575.907404740275	1.1637802191032	0.650094146524705	1.79017181638164	0.0734262944056394	0.41893722170842	BMDM_DMHCA-BMDM_veh
Dmxl1	267.686792008729	-1.45924555863171	1.34735852740833	-1.08304176575674	0.278789885121469	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rab5a	143.986503557343	-0.982649103586578	1.88472050090544	-0.521376566506548	0.602104472465976	0.99998183208365	BMDM_DMHCA-BMDM_veh
Kin	11.5792415291538	-4.65161536807491	1.1017564015161	-4.22199985557054	2.421442651523e-05	0.000419542396339471	BMDM_DMHCA-BMDM_veh
Rc3h2	294.016283234576	-0.543508748718541	1.35766681763881	-0.400325574476206	0.688916733681315	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dusp1	46.131448554885	0.176466506825923	1.61447284383871	0.10930286470867	0.912962274502256	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zcchc2	268.937950323933	1.08985136690125	0.737907114909947	1.47694925943932	0.139689239146292	0.692868012827527	BMDM_DMHCA-BMDM_veh
Tjp2	67.6560934268762	-0.106274396048496	1.58527873244808	-0.0670383030272416	0.946551210365047	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zfp277	88.9447284525512	0.207590072207976	1.92631757718678	0.107765238020173	0.914181918298933	0.99998183208365	BMDM_DMHCA-BMDM_veh
Atp13a1	116.476120402053	-1.89241427795237	1.71453115918206	-1.10375029804368	0.26970147033121	0.99998183208365	BMDM_DMHCA-BMDM_veh
Eif4g2	2992.62508141078	-0.221653429313901	0.319056161934861	-0.694716027327986	0.487233281851541	0.99998183208365	BMDM_DMHCA-BMDM_veh
2510039O18Rik	417.063551182048	0.191191373119351	0.760538925135658	0.251389333011783	0.801513113990722	0.99998183208365	BMDM_DMHCA-BMDM_veh
Fcf1	20.9391644784877	-0.797273128851893	1.81032629728161	-0.440402998094365	0.659645253870425	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cbx6	133.719245246963	0.619337642076805	1.94793667946814	0.317945469483077	0.750526301110705	0.99998183208365	BMDM_DMHCA-BMDM_veh
Tbck	124.53206638679	-0.509184012973595	1.56871120052643	-0.324587478436262	0.74549330529625	0.99998183208365	BMDM_DMHCA-BMDM_veh
Stt3a	582.923025560582	0.0747337814083349	0.561714482551619	0.133045851103665	0.894157118862236	0.99998183208365	BMDM_DMHCA-BMDM_veh
Tnfaip1	167.594642713903	-0.622231489089073	1.75173614517194	-0.355208454654567	0.722433431302824	0.99998183208365	BMDM_DMHCA-BMDM_veh
Slc37a2	1273.06025881878	-0.228145545289115	0.252365240965922	-0.904029193623865	0.365979921560977	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pithd1	86.0275769178325	0.0348579122508697	1.92044956177486	0.0181509126533136	0.985518462204499	0.99998183208365	BMDM_DMHCA-BMDM_veh
Atg14	57.3058098425483	-1.93970749469178	1.22223894523999	-1.58701169050943	0.112509996922683	0.588750942800889	BMDM_DMHCA-BMDM_veh
Hip1	320.097112127295	-1.27522111895758	1.30204081207098	-0.979401803027405	0.327381486586661	0.99998183208365	BMDM_DMHCA-BMDM_veh
Phactr4	76.5885336822993	-3.22097920683869	1.54961711686922	-2.07856455105905	0.0376573920415913	0.232375076121266	BMDM_DMHCA-BMDM_veh
Csf2rb2	1912.3959938913	0.151070001585681	0.407175501454182	0.371019378735094	0.710623098080413	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dnajc19	18.52978597539	-0.953320859890427	1.71336248949753	-0.556403484804901	0.577935057167199	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mcmbp	202.373683152068	-0.47017508821575	1.69655522097641	-0.277135151513166	0.78167633147728	0.99998183208365	BMDM_DMHCA-BMDM_veh
Myd88	260.033534397257	-0.281395355600324	2.04322858601015	-0.137720937112479	0.890460971654788	0.99998183208365	BMDM_DMHCA-BMDM_veh
Slc33a1	61.0835887456112	-2.443465649455	1.73562323501668	-1.40783183824542	0.159180870311051	0.754697956049203	BMDM_DMHCA-BMDM_veh
Eef1akmt4	11.6362001275688	-4.66214705866871	1.09867933626536	-4.2434101605263	2.20148529803067e-05	0.000390714934973497	BMDM_DMHCA-BMDM_veh
Ap4b1	81.6727454606406	0.435929496947197	1.74670989911676	0.249571779015867	0.802918525153827	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nf1	257.599717572725	-0.0255541340340748	1.28720558318652	-0.0198524108097905	0.984161108326271	0.99998183208365	BMDM_DMHCA-BMDM_veh
Babam1	276.736090231291	0.912720634474283	0.76183823544746	1.19805044169016	0.23089738039792	0.949356921525628	BMDM_DMHCA-BMDM_veh
Fam129a	539.477260668797	-0.0465932060491993	2.0571346625219	-0.0226495653872651	NA	NA	BMDM_DMHCA-BMDM_veh
B4galt3	133.508529960222	1.41409065188801	1.60563363850881	0.880705671563604	0.378477146252403	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ghdc	146.554053523505	1.48797630145945	1.44363161408035	1.03071745377878	0.302673337462278	0.99998183208365	BMDM_DMHCA-BMDM_veh
Sdc1	128.521700831494	-0.317560321848701	1.66899270959431	-0.190270646494251	0.849097054160775	0.99998183208365	BMDM_DMHCA-BMDM_veh
2410006H16Rik	102.389832689555	0.82304311907616	1.80877709853398	0.455027388252117	0.64908953518224	0.99998183208365	BMDM_DMHCA-BMDM_veh
Clec2d	147.402336835204	0.608803653634204	1.50772042066376	0.403790812467859	0.686366553165502	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ufl1	70.2826012414759	-0.624557705780332	1.86537932428248	-0.334815389904983	0.73776435044849	0.99998183208365	BMDM_DMHCA-BMDM_veh
Uck1	57.280091636998	-0.518332097640288	1.82830731562304	-0.283503814271866	0.776790658190073	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mllt6	596.484793869066	0.297936316649765	0.610654446676452	0.48789674466683	0.625622980435886	0.99998183208365	BMDM_DMHCA-BMDM_veh
Wrap53	31.77463244209	0.217652848589043	1.56073690642744	0.139455181518873	0.889090469762817	0.99998183208365	BMDM_DMHCA-BMDM_veh
Eepd1	92.7352414354909	-1.57485064797663	1.86194617523003	-0.845808900884077	0.397659359217088	0.99998183208365	BMDM_DMHCA-BMDM_veh
Clec5a	103.910957155534	-1.42025843933306	1.88523785389912	-0.753357692450119	0.451234998935375	0.99998183208365	BMDM_DMHCA-BMDM_veh
Xiap	306.983698794107	-1.66867215678948	1.46556354711427	-1.13858737826492	0.254875295280899	0.99397647970023	BMDM_DMHCA-BMDM_veh
Ndfip2	285.803998806591	1.46793964539296	1.467020498102	1.00062654018274	0.317007394085228	0.99998183208365	BMDM_DMHCA-BMDM_veh
Triobp	55.426166737515	-5.80465294350873	1.68288295090423	-3.44923153472429	0.000562184436941788	0.00466392009365021	BMDM_DMHCA-BMDM_veh
Sept7	405.041947281797	-0.219575577863283	1.15701733783362	-0.189777258026585	0.849483677492873	0.99998183208365	BMDM_DMHCA-BMDM_veh
Acadsb	108.282377406744	-1.01294886786076	1.9008902809889	-0.532881291461909	0.594115756612804	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rpl38	27.1540562759515	1.66790962134337	1.99992170186331	0.833987460503773	0.404288050021495	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mtmr1	128.03549472431	0.00870153805281595	1.71770879440546	0.00506578186078842	0.995958108152159	0.99998183208365	BMDM_DMHCA-BMDM_veh
Slc9a7	78.8583782497924	-1.693981071635	1.84804386438816	-0.916634666675421	0.359334112161591	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dnmt1	403.351239810371	-1.18016680801689	1.24664346066338	-0.946675489228401	0.343804164005537	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ocel1	50.0541056833909	0.114580482280411	1.80251055007709	0.063567163185542	0.949314878823067	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rab35	471.555172752096	0.87897493443867	0.632210599061608	1.39031983289008	0.164431777974808	0.770485819459059	BMDM_DMHCA-BMDM_veh
Prkcsh	226.311971454884	-0.0735193490039316	1.84138706785789	-0.0399260700193022	0.968152066800412	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ap2s1	557.320967147606	0.992617113754989	0.521314890012457	1.90406438176218	0.0569017998085681	0.335636939753186	BMDM_DMHCA-BMDM_veh
Dctn3	72.1146089527799	-0.415176900166623	1.88684037276457	-0.22003816865457	0.825841428793265	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nans	74.9773146614036	-1.55196158346533	1.69283325583843	-0.916783491884243	0.359256104784417	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cyb5r4	170.417567812631	-0.210333486844621	1.91061989561975	-0.110086515547559	0.912340762189477	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cd300lf	19.9896167081964	-4.42052959510219	1.08889701976892	-4.05963972244161	4.91484910589283e-05	0.000694135907173808	BMDM_DMHCA-BMDM_veh
Micu2	112.93273615816	-1.19973193783479	1.75572722722437	-0.683324789427256	0.49440163327072	0.99998183208365	BMDM_DMHCA-BMDM_veh
Clpx	130.332934249168	0.546145698024468	1.72659129832603	0.316314404314425	0.751763878967808	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cyp27a1	78.9384177252124	-0.748364983067629	1.52566594182444	-0.490516935950417	0.623768148507028	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nrf1	181.669295403467	1.38509307881925	1.55878676353199	0.888571234516276	0.37423355628471	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rpl3	251.730675813531	-0.142251381498671	1.09243395715448	-0.130215085833839	0.896396259431047	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zfp658	103.167254930738	2.08049901781057	1.72576870784892	1.20554916099029	0.227991371714911	0.942756074173722	BMDM_DMHCA-BMDM_veh
Ugt1a10	447.71100914574	-0.0355665136672461	1.28006630375482	-0.0277848995500615	0.977833709727294	0.99998183208365	BMDM_DMHCA-BMDM_veh
Serinc5	63.0687455258791	-5.37061630837498	1.57337729045117	-3.41343194729534	0.000641501777133812	0.00521390806095992	BMDM_DMHCA-BMDM_veh
Ikbkap	89.1463189527086	-0.734927131804592	1.89435629350277	-0.38795612753801	0.698048500856489	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cog8	191.017212628374	0.973994048357549	1.42328989041962	0.684325838969032	0.493769434177579	0.99998183208365	BMDM_DMHCA-BMDM_veh
Alg3	12.2456367791431	-4.7264703046901	1.10479547288285	-4.27814054338661	1.88461021309446e-05	0.000357353247254999	BMDM_DMHCA-BMDM_veh
3830406C13Rik	20.2722804210854	-5.33754588728883	1.16759004418821	-4.57142120546246	4.84427443744249e-06	0.000237423590996065	BMDM_DMHCA-BMDM_veh
Pold2	11.9315726114792	-4.69302829815096	1.10353926651034	-4.25270621587526	2.11202575788122e-05	0.000379880507392896	BMDM_DMHCA-BMDM_veh
Rac1	1499.65732256037	-0.0687316733565141	0.439529299855573	-0.156375634978371	0.875736941367544	0.99998183208365	BMDM_DMHCA-BMDM_veh
H2afv	69.3157639370914	-0.528421753832208	1.86639020136806	-0.283125015039662	0.777081006551242	0.99998183208365	BMDM_DMHCA-BMDM_veh
Irf1	293.595483536407	0.154149370029532	1.35948141021694	0.113388361820213	0.909722666127366	0.99998183208365	BMDM_DMHCA-BMDM_veh
